,Account,Balance Date,Transaction Value,Balance
4193,81527490,2023-02-13,-115.44,152.04000000000002
2384,81561788,2023-01-31,,454.89
6362,81561788,2023-02-02,-1106.9,-652.0100000000001
8428,81561788,2023-02-05,821.8,169.78999999999985
7446,81561788,2023-02-05,-94.45,75.33999999999985
3217,81561788,2023-02-06,48.45,123.78999999999985
4658,81561788,2023-02-07,96.93,220.71999999999986
651,81561788,2023-02-08,85.01,305.72999999999985
7953,81561788,2023-02-09,-109.32,196.40999999999985
6452,81561788,2023-02-11,1777.8,1974.2099999999998
4700,81561788,2023-02-11,121.33,2095.54
2385,81590655,2023-01-31,,742.17
6968,81590655,2023-02-04,54.34,796.51
5546,81590655,2023-02-05,103.0,899.51
6009,81590655,2023-02-09,-54.35,845.16
2854,81590655,2023-02-10,712.2,1557.3600000000001
2386,81646873,2023-01-31,,188.36
3820,81646873,2023-02-02,-95.2,93.16000000000001
1669,81646873,2023-02-03,-62.59,30.570000000000007
1350,81646873,2023-02-04,78.93,109.50000000000001
1289,81646873,2023-02-06,89.63,199.13
6228,81646873,2023-02-07,81.96,281.09000000000003
6365,81646873,2023-02-09,10.45,291.54
2943,81646873,2023-02-09,-161.02,130.51999999999998
334,81646873,2023-02-10,679.8,810.3199999999999
1689,81646873,2023-02-13,-100.5,709.8199999999999
2387,81651344,2023-01-31,,219.55
8568,81651344,2023-02-06,155.37,374.92
1675,81651344,2023-02-08,-92.38,282.54
5303,81651344,2023-02-09,-78.16,204.38000000000002
2388,81655495,2023-01-31,,315.33
235,81655495,2023-02-01,-1139.7,-824.3700000000001
8396,81655495,2023-02-02,-1091.2,-1915.5700000000002
5637,81655495,2023-02-03,89.14,-1826.43
4527,81655495,2023-02-06,191.25,-1635.1800000000003
652,81655495,2023-02-14,-81.21,-1716.39
2389,81662619,2023-01-31,,712.33
4017,81662619,2023-02-01,-137.9,574.4300000000001
8370,81662619,2023-02-06,82.51,656.94
3868,81662619,2023-02-07,152.96,809.9000000000001
8147,81662619,2023-02-10,-34.99,774.9100000000001
8040,81662619,2023-02-12,-109.89,665.02
2565,81662619,2023-02-14,141.21,806.23
2390,81727860,2023-01-31,,192.44
1809,81727860,2023-02-05,-99.25,93.19
6121,81727860,2023-02-08,76.65,169.84
5912,81727860,2023-02-09,-193.78,-23.939999999999998
2391,81740267,2023-01-31,,67.86
6596,81740267,2023-02-02,110.38,178.24
6921,81740267,2023-02-06,81.53,259.77
565,81740267,2023-02-06,-110.09,149.68
2392,81823420,2023-01-31,,259.73
2956,81823420,2023-02-01,102.1,361.83000000000004
6118,81823420,2023-02-04,201.15,562.98
2871,81823420,2023-02-06,-49.47,513.51
2577,81823420,2023-02-10,8.29,521.8000000000001
6358,81823420,2023-02-11,38.25,560.0500000000001
2393,81855175,2023-01-31,,907.59
2860,81855175,2023-02-01,-42.34,865.25
4184,81855175,2023-02-01,-49.37,815.88
2966,81855175,2023-02-02,75.11,890.99
2176,81855175,2023-02-03,102.49,993.48
3478,81855175,2023-02-09,-892.4,101.08000000000004
360,81855175,2023-02-10,-90.2,10.880000000000038
8475,81855175,2023-02-12,-1801.4,-1790.52
4777,81855175,2023-02-14,-32.96,-1823.48
2394,81923993,2023-01-31,,686.37
5469,81923993,2023-02-05,-637.3,49.07000000000005
619,81923993,2023-02-10,27.72,76.79000000000005
4394,81923993,2023-02-11,142.72,219.51000000000005
8567,81923993,2023-02-11,130.08,349.59000000000003
3051,81923993,2023-02-12,-181.41,168.18000000000006
4153,81923993,2023-02-14,541.0,709.1800000000001
2395,81932657,2023-01-31,,146.81
7317,81932657,2023-02-01,80.7,227.51
7014,81932657,2023-02-01,58.0,285.51
6515,81932657,2023-02-08,1044.7,1330.21
7671,81932657,2023-02-09,-4.61,1325.6000000000001
8469,81932657,2023-02-12,-79.12,1246.48
2396,81994568,2023-01-31,,578.86
4460,81994568,2023-02-03,47.78,626.64
7911,81994568,2023-02-03,-20.43,606.21
795,81994568,2023-02-04,1510.5,2116.71
7400,81994568,2023-02-06,58.84,2175.55
1587,81994568,2023-02-10,1463.6,3639.1499999999996
3612,81994568,2023-02-10,30.61,3669.7599999999998
474,81994568,2023-02-10,-75.99,3593.77
2397,82002852,2023-01-31,,816.53
6729,82002852,2023-02-04,148.35,964.88
6786,82002852,2023-02-06,-49.21,915.67
5634,82002852,2023-02-09,-61.13,854.54
7514,82002852,2023-02-12,-119.03,735.51
2398,82023979,2023-01-31,,744.37
23,82023979,2023-02-02,-1019.5,-275.13
2277,82023979,2023-02-03,104.62,-170.51
5403,82023979,2023-02-10,-107.4,-277.90999999999997
2399,82027257,2023-01-31,,681.1
5983,82027257,2023-02-02,129.77,810.87
2110,82027257,2023-02-07,-118.19,692.6800000000001
5009,82027257,2023-02-11,147.54,840.22
2495,82027257,2023-02-11,122.19,962.4100000000001
5824,82027257,2023-02-11,-184.66,777.75
4443,82027257,2023-02-12,-154.82,622.9300000000001
6872,82027257,2023-02-13,88.79,711.72
1600,82027257,2023-02-13,-74.3,637.4200000000001
2400,82043720,2023-01-31,,803.68
2076,82043720,2023-02-01,52.9,856.5799999999999
1407,82043720,2023-02-04,-118.34,738.24
912,82043720,2023-02-08,119.51,857.75
8464,82043720,2023-02-10,-62.15,795.5999999999999
1395,82043720,2023-02-12,96.27,891.8699999999999
2401,82101740,2023-01-31,,469.34
6214,82101740,2023-02-01,-72.19,397.15
4079,82101740,2023-02-02,68.21,465.35999999999996
1940,82101740,2023-02-11,30.14,495.5
3064,82101740,2023-02-12,-153.41,342.09
6976,82101740,2023-02-13,-43.53,298.55999999999995
2402,82115900,2023-01-31,,446.89
6728,82115900,2023-02-14,1308.6,1755.4899999999998
2403,82177278,2023-01-31,,236.32
3871,82177278,2023-02-02,924.0,1160.32
7094,82177278,2023-02-02,-123.02,1037.3
6876,82177278,2023-02-08,-105.67,931.6299999999999
5124,82177278,2023-02-09,95.76,1027.3899999999999
6790,82177278,2023-02-10,75.98,1103.37
3082,82177278,2023-02-11,-64.7,1038.6699999999998
3874,82177278,2023-02-12,-130.79,907.8799999999999
5551,82177278,2023-02-13,-123.69,784.1899999999999
6070,82177278,2023-02-14,191.52,975.7099999999999
2404,82188502,2023-01-31,,788.02
3409,82188502,2023-02-01,66.19,854.21
1524,82188502,2023-02-01,-96.2,758.01
8216,82188502,2023-02-02,109.3,867.31
1353,82188502,2023-02-03,45.41,912.72
4772,82188502,2023-02-09,-109.88,802.8399999999999
2275,82188502,2023-02-09,-127.38,675.46
8073,82188502,2023-02-10,110.41,785.87
1292,82188502,2023-02-10,-73.39,712.48
2405,82233451,2023-01-31,,795.71
7375,82233451,2023-02-01,97.37,893.08
270,82233451,2023-02-05,-167.85,725.23
1635,82233451,2023-02-13,155.44,880.6700000000001
2406,82259327,2023-01-31,,982.72
5728,82259327,2023-02-03,-134.35,848.37
4863,82259327,2023-02-04,-944.5,-96.13
5588,82259327,2023-02-05,1463.6,1367.4699999999998
456,82259327,2023-02-07,112.11,1479.5799999999997
2189,82259327,2023-02-07,46.81,1526.3899999999999
6449,82259327,2023-02-09,107.63,1634.0199999999998
4032,82259327,2023-02-10,-94.84,1539.1799999999998
2407,82263080,2023-01-31,,928.54
3353,82263080,2023-02-03,-180.52,748.02
5773,82263080,2023-02-04,98.52,846.54
2112,82263080,2023-02-11,782.2,1628.74
759,82263080,2023-02-12,133.67,1762.41
1042,82263080,2023-02-13,-59.69,1702.72
2408,82283956,2023-01-31,,745.72
1059,82283956,2023-02-01,-158.92,586.8000000000001
1210,82283956,2023-02-02,58.23,645.0300000000001
6541,82283956,2023-02-03,-349.6,295.43
2409,82303710,2023-01-31,,619.98
1439,82303710,2023-02-03,102.85,722.83
5065,82303710,2023-02-10,112.61,835.44
2653,82303710,2023-02-14,208.0,1043.44
1647,82303710,2023-02-14,-91.7,951.74
4226,82303710,2023-02-14,-1674.0,-722.26
2410,82314789,2023-01-31,,735.77
2857,82314789,2023-02-01,53.09,788.86
8433,82314789,2023-02-04,-87.35,701.51
1298,82314789,2023-02-06,155.01,856.52
6783,82314789,2023-02-09,-1340.1,-483.5799999999999
4544,82314789,2023-02-13,-75.81,-559.3899999999999
2411,82424659,2023-01-31,,568.77
8256,82424659,2023-02-02,56.94,625.71
8434,82424659,2023-02-05,-186.17,439.53999999999996
3205,82424659,2023-02-09,140.61,580.15
6766,82424659,2023-02-09,-87.15,493.0
3674,82424659,2023-02-12,151.48,644.48
2285,82424659,2023-02-13,21.73,666.21
2412,82461559,2023-01-31,,652.26
1197,82461559,2023-02-03,-98.38,553.88
1469,82461559,2023-02-07,117.08,670.96
1469,82461559,2023-02-07,-117.08,553.88
4446,82461559,2023-02-08,85.07,638.95
1224,82461559,2023-02-09,-6.95,632.0
6040,82461559,2023-02-12,37.14,669.14
4911,82461559,2023-02-13,-167.76,501.38
2100,82461559,2023-02-14,-118.75,382.63
2413,82543932,2023-01-31,,279.1
77,82543932,2023-02-03,-104.78,174.32000000000002
1847,82543932,2023-02-05,170.9,345.22
1253,82543932,2023-02-05,-167.18,178.04000000000002
5115,82543932,2023-02-10,-98.45,79.59000000000002
5525,82543932,2023-02-12,-187.21,-107.61999999999999
2414,82558079,2023-01-31,,381.22
502,82558079,2023-02-02,106.05,487.27000000000004
69,82558079,2023-02-07,-65.45,421.82000000000005
8618,82558079,2023-02-12,26.9,448.72
6545,82558079,2023-02-13,-54.59,394.13
7902,82558079,2023-02-13,-77.1,317.03000000000003
2415,82568859,2023-01-31,,32.21
7702,82568859,2023-02-03,432.2,464.40999999999997
2891,82568859,2023-02-03,37.0,501.40999999999997
8406,82568859,2023-02-05,87.66,589.0699999999999
8325,82568859,2023-02-06,-102.1,486.96999999999997
5931,82568859,2023-02-10,110.62,597.5899999999999
2416,82589836,2023-01-31,,648.06
1306,82589836,2023-02-02,-39.13,608.93
531,82589836,2023-02-03,207.91,816.8399999999999
3550,82589836,2023-02-08,77.26,894.0999999999999
261,82589836,2023-02-09,-146.02,748.0799999999999
7366,82589836,2023-02-13,-113.04,635.04
7771,82589836,2023-02-13,-137.63,497.4099999999999
2417,82696309,2023-01-31,,352.08
8208,82696309,2023-02-01,90.9,442.98
3114,82696309,2023-02-11,-114.97,328.01
2395,82696309,2023-02-13,-63.14,264.87
2418,82734145,2023-01-31,,278.57
1124,82734145,2023-02-02,185.74,464.31
5057,82734145,2023-02-07,124.86,589.17
8116,82734145,2023-02-09,-94.06,495.11
2383,82734145,2023-02-12,-85.04,410.07
1170,82734145,2023-02-13,650.5,1060.57
7762,82734145,2023-02-13,116.52,1177.09
5151,82734145,2023-02-13,85.84,1262.9299999999998
2419,82764940,2023-01-31,,876.37
2860,82764940,2023-02-01,42.34,918.71
5980,82764940,2023-02-02,1117.0,2035.71
8534,82764940,2023-02-02,-100.46,1935.25
4885,82764940,2023-02-10,-1580.9,354.3499999999999
1891,82764940,2023-02-12,153.05,507.3999999999999
2228,82764940,2023-02-12,127.13,634.53
2725,82764940,2023-02-14,182.1,816.6299999999999
2420,82776251,2023-01-31,,747.11
7778,82776251,2023-02-01,91.77,838.88
782,82776251,2023-02-03,123.38,962.26
847,82776251,2023-02-04,-1315.2,-352.94000000000005
3312,82776251,2023-02-11,202.15,-150.79000000000005
2421,82807528,2023-01-31,,117.15
5202,82807528,2023-02-02,128.03,245.18
7683,82807528,2023-02-02,-109.57,135.61
4854,82807528,2023-02-03,79.68,215.29000000000002
4861,82807528,2023-02-09,-18.91,196.38000000000002
7015,82807528,2023-02-13,-45.1,151.28000000000003
5673,82807528,2023-02-14,-71.88,79.40000000000002
887,82807528,2023-02-14,-113.52,-34.119999999999976
2422,82879607,2023-01-31,,72.18
7404,82879607,2023-02-06,-171.29,-99.10999999999999
4265,82879607,2023-02-08,102.11,3.000000000000014
7914,82879607,2023-02-11,164.37,167.37
2003,82879607,2023-02-12,-109.8,57.57000000000001
4544,82879607,2023-02-13,75.81,133.38
2600,82879607,2023-02-14,-117.24,16.140000000000015
2423,82911152,2023-01-31,,564.11
5713,82911152,2023-02-02,109.06,673.1700000000001
3936,82911152,2023-02-02,-68.58,604.59
3431,82911152,2023-02-11,118.19,722.78
2313,82911152,2023-02-11,42.9,765.6800000000001
5602,82911152,2023-02-11,-1104.0,-338.31999999999994
3886,82911152,2023-02-13,-169.23,-507.54999999999995
2528,82911152,2023-02-14,-156.79,-664.3399999999999
2424,82920281,2023-01-31,,41.13
6049,82920281,2023-02-02,94.2,135.33
973,82920281,2023-02-03,-1791.6,-1656.27
322,82920281,2023-02-06,-543.9,-2200.17
2137,82920281,2023-02-10,114.72,-2085.45
2425,82927034,2023-01-31,,435.71
936,82927034,2023-02-03,-131.87,303.84
5516,82927034,2023-02-04,63.83,367.66999999999996
6755,82927034,2023-02-08,-66.93,300.73999999999995
1720,82927034,2023-02-09,86.0,386.73999999999995
3360,82927034,2023-02-11,-116.46,270.28
7192,82927034,2023-02-14,99.21,369.48999999999995
2426,82930132,2023-01-31,,131.87
5259,82930132,2023-02-03,192.08,323.95000000000005
8221,82930132,2023-02-03,175.68,499.63
3037,82930132,2023-02-04,69.05,568.6800000000001
3359,82930132,2023-02-05,119.88,688.5600000000001
1194,82930132,2023-02-06,-105.81,582.75
1006,82930132,2023-02-11,-137.86,444.89
4830,82930132,2023-02-12,0.94,445.83
2427,83003822,2023-01-31,,286.54
901,83003822,2023-02-03,-143.42,143.12000000000003
6836,83003822,2023-02-10,-1430.6,-1287.4799999999998
3877,83003822,2023-02-11,-99.93,-1387.4099999999999
2428,83056011,2023-01-31,,968.4
83,83056011,2023-02-03,129.38,1097.78
2680,83056011,2023-02-08,168.14,1265.92
3224,83056011,2023-02-11,-66.39,1199.53
2429,83067540,2023-01-31,,258.33
2891,83067540,2023-02-03,-37.0,221.32999999999998
1302,83067540,2023-02-03,-111.0,110.32999999999998
3404,83067540,2023-02-06,944.2,1054.53
2958,83067540,2023-02-11,133.67,1188.2
2430,83081615,2023-01-31,,301.32
2372,83081615,2023-02-02,141.97,443.28999999999996
4053,83081615,2023-02-04,41.77,485.06
5344,83081615,2023-02-05,113.82,598.88
2452,83081615,2023-02-07,139.96,738.84
1611,83081615,2023-02-11,67.03,805.87
2431,83124388,2023-01-31,,504.59
8044,83124388,2023-02-02,101.47,606.06
4306,83124388,2023-02-03,94.07,700.13
5349,83124388,2023-02-04,97.81,797.9399999999999
6777,83124388,2023-02-09,-46.08,751.86
7472,83124388,2023-02-09,-64.47,687.39
6522,83124388,2023-02-14,-71.41,615.98
2432,83128181,2023-01-31,,816.12
1978,83128181,2023-02-01,-97.36,718.76
6715,83128181,2023-02-03,82.71,801.47
1078,83128181,2023-02-07,132.91,934.38
3020,83128181,2023-02-09,-1325.7,-391.32000000000005
5353,83128181,2023-02-12,-1681.9,-2073.2200000000003
2433,83128544,2023-01-31,,25.71
4831,83128544,2023-02-05,21.67,47.38
6363,83128544,2023-02-07,181.11,228.49
5027,83128544,2023-02-07,1.03,229.52
3159,83128544,2023-02-07,-153.16,76.36000000000001
7788,83128544,2023-02-08,-128.53,-52.16999999999999
1921,83128544,2023-02-13,-132.3,-184.47
5925,83128544,2023-02-14,85.67,-98.8
2434,83166098,2023-01-31,,827.81
1118,83166098,2023-02-01,-116.71,711.0999999999999
2293,83166098,2023-02-06,-135.81,575.29
2249,83166098,2023-02-07,99.87,675.16
6177,83166098,2023-02-07,-46.92,628.24
7000,83166098,2023-02-08,-170.98,457.26
216,83166098,2023-02-10,989.8,1447.06
8372,83166098,2023-02-11,-110.56,1336.5
7324,83166098,2023-02-13,37.83,1374.33
4968,83166098,2023-02-13,-165.82,1208.51
2435,83187508,2023-01-31,,714.42
4694,83187508,2023-02-01,130.8,845.22
4178,83187508,2023-02-05,35.44,880.66
627,83187508,2023-02-05,-85.78,794.88
1934,83187508,2023-02-06,106.03,900.91
5377,83187508,2023-02-06,90.78,991.6899999999999
6552,83187508,2023-02-08,-126.03,865.66
96,83187508,2023-02-09,65.38,931.04
2307,83187508,2023-02-09,-122.79,808.25
8048,83187508,2023-02-10,1048.2,1856.45
5761,83187508,2023-02-11,-158.35,1698.1000000000001
2022,83187508,2023-02-13,1207.6,2905.7
5578,83187508,2023-02-14,-140.97,2764.73
2436,83191889,2023-01-31,,344.33
5911,83191889,2023-02-02,-91.54,252.78999999999996
5269,83191889,2023-02-02,-101.15,151.64
7925,83191889,2023-02-02,-115.12,36.51999999999997
791,83191889,2023-02-04,398.1,434.62
3103,83191889,2023-02-10,90.73,525.35
1950,83191889,2023-02-10,-88.72,436.63
3055,83191889,2023-02-12,170.43,607.06
1499,83191889,2023-02-13,128.78,735.84
2437,83202693,2023-01-31,,165.41
6507,83202693,2023-02-02,85.17,250.57999999999998
3394,83202693,2023-02-03,-195.91,54.670000000000016
7453,83202693,2023-02-07,-336.2,-281.53
6745,83202693,2023-02-09,129.57,-151.95999999999998
1477,83202693,2023-02-11,93.53,-58.42999999999998
6052,83202693,2023-02-13,-33.04,-91.46999999999997
2438,83281565,2023-01-31,,968.83
5455,83281565,2023-02-06,68.88,1037.71
171,83281565,2023-02-08,-23.79,1013.9200000000001
8364,83281565,2023-02-08,-126.11,887.8100000000001
8603,83281565,2023-02-08,-146.5,741.3100000000001
2687,83281565,2023-02-09,150.23,891.54
2123,83281565,2023-02-12,-174.92,716.62
5006,83281565,2023-02-13,106.97,823.59
5093,83281565,2023-02-14,124.76,948.35
2439,83302154,2023-01-31,,465.25
7673,83302154,2023-02-02,-110.35,354.9
6022,83302154,2023-02-03,-936.3,-581.4
8175,83302154,2023-02-04,598.4,17.0
2193,83302154,2023-02-04,72.97,89.97
5231,83302154,2023-02-06,-141.54,-51.56999999999999
1295,83302154,2023-02-10,206.87,155.3
7002,83302154,2023-02-13,-166.98,-11.679999999999978
2440,83443439,2023-01-31,,97.61
8470,83443439,2023-02-03,1218.0,1315.61
3655,83443439,2023-02-03,-4.02,1311.59
6689,83443439,2023-02-04,-95.13,1216.4599999999998
5546,83443439,2023-02-05,-103.0,1113.4599999999998
5216,83443439,2023-02-06,-55.3,1058.1599999999999
6328,83443439,2023-02-10,216.08,1274.24
2673,83443439,2023-02-10,117.1,1391.34
5653,83443439,2023-02-13,114.78,1506.12
2441,83475318,2023-01-31,,228.96
6482,83475318,2023-02-01,-95.83,133.13
3320,83475318,2023-02-12,79.07,212.2
7919,83475318,2023-02-14,-107.71,104.49000000000001
2442,83530155,2023-01-31,,638.57
1318,83530155,2023-02-02,-58.65,579.9200000000001
5662,83530155,2023-02-10,-136.31,443.61
5755,83530155,2023-02-12,-11.78,431.83000000000004
202,83530155,2023-02-12,-1006.5,-574.67
4969,83530155,2023-02-13,80.6,-494.06999999999994
2443,83530541,2023-01-31,,630.6
1322,83530541,2023-02-07,33.35,663.95
6399,83530541,2023-02-08,-1316.4,-652.45
3872,83530541,2023-02-13,-97.98,-750.4300000000001
2444,83531401,2023-01-31,,445.24
4242,83531401,2023-02-09,-11.67,433.57
7921,83531401,2023-02-10,123.19,556.76
4930,83531401,2023-02-12,67.65,624.41
2445,83539050,2023-01-31,,172.33
1945,83539050,2023-02-09,64.03,236.36
6076,83539050,2023-02-09,-138.19,98.17000000000002
2907,83539050,2023-02-14,114.54,212.71000000000004
2446,83557419,2023-01-31,,374.69
8144,83557419,2023-02-03,-115.71,258.98
8013,83557419,2023-02-05,-98.9,160.07999999999998
2558,83557419,2023-02-13,194.21,354.29
2447,83565726,2023-01-31,,910.38
4889,83565726,2023-02-02,-90.49,819.89
3148,83565726,2023-02-02,-792.0,27.889999999999986
48,83565726,2023-02-03,-68.43,-40.54000000000002
2449,83565726,2023-02-07,162.23,121.68999999999997
6426,83565726,2023-02-07,-87.52,34.16999999999997
1962,83565726,2023-02-11,954.4,988.5699999999999
8512,83565726,2023-02-12,119.09,1107.6599999999999
2213,83565726,2023-02-12,100.74,1208.3999999999999
339,83565726,2023-02-13,-959.6,248.79999999999995
2448,83573848,2023-01-31,,818.5
1643,83573848,2023-02-01,-94.56,723.94
859,83573848,2023-02-02,133.09,857.03
1278,83573848,2023-02-02,123.95,980.98
1847,83573848,2023-02-05,-170.9,810.0799999999999
5912,83573848,2023-02-09,193.78,1003.86
4872,83573848,2023-02-09,-125.67,878.1899999999999
4240,83573848,2023-02-10,83.89,962.0799999999999
2449,83639740,2023-01-31,,266.62
2067,83639740,2023-02-02,128.3,394.92
2771,83639740,2023-02-02,105.52,500.44
2954,83639740,2023-02-03,38.14,538.58
4705,83639740,2023-02-09,587.9,1126.48
5253,83639740,2023-02-11,200.58,1327.06
2450,83659554,2023-01-31,,548.94
227,83659554,2023-02-08,1537.1,2086.04
5784,83659554,2023-02-12,60.3,2146.34
7260,83659554,2023-02-12,-144.19,2002.15
2451,83668302,2023-01-31,,686.96
267,83668302,2023-02-03,-46.29,640.6700000000001
975,83668302,2023-02-07,-11.37,629.3000000000001
1087,83668302,2023-02-12,36.33,665.63
550,83668302,2023-02-12,-28.61,637.02
6332,83668302,2023-02-12,-209.98,427.0400000000001
2452,83672404,2023-01-31,,269.57
5374,83672404,2023-02-01,164.06,433.63
64,83672404,2023-02-02,-131.02,302.61
6869,83672404,2023-02-04,-150.01,152.6
7003,83672404,2023-02-04,-614.0,-461.4
6823,83672404,2023-02-07,-111.08,-572.48
7305,83672404,2023-02-09,75.46,-497.02
3092,83672404,2023-02-09,55.42,-441.59999999999997
2453,83693383,2023-01-31,,138.05
3213,83693383,2023-02-02,-57.51,80.54000000000002
3894,83693383,2023-02-07,-38.04,42.500000000000014
4492,83693383,2023-02-07,-166.87,-124.36999999999999
1405,83693383,2023-02-07,-905.3,-1029.6699999999998
1902,83693383,2023-02-08,189.71,-839.9599999999999
2264,83693383,2023-02-10,67.01,-772.9499999999999
690,83693383,2023-02-14,136.49,-636.4599999999999
1342,83693383,2023-02-14,64.89,-571.5699999999999
2454,83698413,2023-01-31,,223.67
5685,83698413,2023-02-07,113.6,337.27
3021,83698413,2023-02-09,-44.19,293.08
886,83698413,2023-02-12,-100.01,193.07
6556,83698413,2023-02-13,141.46,334.53
2789,83698413,2023-02-13,-90.0,244.52999999999997
2455,83788130,2023-01-31,,833.68
3144,83788130,2023-02-01,-132.46,701.2199999999999
5480,83788130,2023-02-02,-76.14,625.0799999999999
1628,83788130,2023-02-03,-136.61,488.4699999999999
7327,83788130,2023-02-03,-196.73,291.7399999999999
66,83788130,2023-02-06,-161.03,130.70999999999992
5454,83788130,2023-02-08,134.23,264.93999999999994
7079,83788130,2023-02-11,69.84,334.7799999999999
